,IncidentFromDate,PRCP,OffenseCode,Offense Description,CaseStatus,LocationLandmark
28583,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28584,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28585,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28586,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28587,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28588,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28589,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28590,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28591,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28592,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28593,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28594,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28595,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28596,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28597,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28598,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28599,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28600,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28601,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28602,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28603,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28604,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28605,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28606,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28607,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28608,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28609,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28610,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28611,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28612,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28613,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28614,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28615,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28616,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28617,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28618,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28619,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28620,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28621,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28622,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28623,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28624,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28625,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28626,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28627,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28628,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28629,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28630,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28631,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28632,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28633,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28634,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28635,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28636,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28637,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28638,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28639,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28640,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28641,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28642,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28643,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28644,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28645,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28646,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28647,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28648,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28649,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28650,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28651,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28652,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28653,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28654,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28655,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28656,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28657,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28658,2016,0.0,2902,Damage to Property - Private,Closed/Cleared,Boggs Building   103   Z3
28659,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Landon Learning Center   791   Z1
28660,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library   77   Z2
28661,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Tenth Street Chiller Plant
28662,2016,0.0,9999,Non-Crime (not reported to state),Further Investigation,Woodruff Residence Hall   116   Z4
28663,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Eight Street Apartments South
28664,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Ferst Drive  NW & Atlantic Drive  NW
28665,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Klaus Parking Deck
28666,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beta Theta Pi Fraternity
28667,2016,0.0,2305,Larceny - Articles from Vehicle,Further Investigation,Research Administration   155   Z1
28668,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Brown Residence Hall   7  Z2
28669,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Library
28670,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28671,2016,0.0,8399,,Closed/Cleared,Facilities
28672,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28673,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28674,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28675,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28676,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28677,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28678,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28679,2016,0.0,8399,,Closed/Cleared,Facilities
28680,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28681,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28682,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28683,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28684,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28685,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28686,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28687,2016,0.0,8399,,Closed/Cleared,Facilities
28688,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28689,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28690,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28691,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28692,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28693,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28694,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28695,2016,0.0,8399,,Closed/Cleared,Facilities
28696,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28697,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28698,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28699,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28700,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28701,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28702,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28703,2016,0.0,8399,,Closed/Cleared,Facilities
28704,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28705,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28706,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28707,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28708,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28709,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28710,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28711,2016,0.0,8399,,Closed/Cleared,Facilities
28712,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28713,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28714,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28715,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28716,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28717,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28718,2016,0.0,5499,Traffic Offense (describe offense),Closed/Cleared,North Avenue  NW @ State Street  NW
28719,2016,0.0,8399,,Closed/Cleared,Facilities
28720,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Shell Service Station
28721,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Centennial Olympic Park Drive  NW at North Avenue  NW
28722,2016,0.0,2314,Larceny - Of Government Property,Closed/Cleared,Beta Theta Pi Fraternity
28723,2016,0.0,8399,,Closed/Cleared,Bobby Dodd Stadium
28724,2016,0.0,4104,Liquor - Possession Of,Closed/Cleared,Armstrong Residence Hall
28725,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Nelson and Shell Undergraduate Living Center
28726,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28727,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28728,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28729,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28730,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28731,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28732,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28733,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28734,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28735,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28736,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28737,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28738,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28739,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28740,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28741,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28742,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28743,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28744,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28745,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28746,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28747,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28748,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28749,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28750,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28751,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28752,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28753,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28754,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28755,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28756,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,North Avenue Apartments
28757,2016,0.0,5309,Harassing Communication,Closed/Cleared,NAA North  191  Z2
28758,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28759,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Bobby Dodd Way  NW @ Power Plant Drive  NW
28760,2016,0.0,2308,Larceny - From Building,Inactive,Klaus Advanced Computing Building   153   Z3
28761,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Boggs Building
28762,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
28763,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Architecture Building West
28764,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Center
28765,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building   46   Z1
28766,2016,0.0,2303,Shoplifting,Inactive,Barnes and Noble Bookstore 172  Z2
28767,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Freeman Residence Hall
28768,2016,0.0,2305,Larceny - Articles from Vehicle,Inactive,Bobby Dodd Way and Power Plant Drive  NW
28769,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Boggs Building
28770,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Woodruff Residence Hall
28771,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Architecture Building West
28772,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Student Center
28773,2016,0.0,9999,Non-Crime (not reported to state),Closed/Cleared,Beringause Building   46   Z1
